name,address,lon,lat,phone,description,english_friendly,japanese_friendly,korean_friendly,mobile_charging,accessibility_friendly,gender_friendly,digital_payment_friendly,vegetarian_friendly,restroom_friendly,fair_trade_friendly,free_wifi,bike_friendly,breastfeeding_friendly,muslim_friendly,menstruation_friendly,friendly_feature_count
萬華太和食品行,臺北市萬華區康定路300號,121.501313,25.036314,02-2306-9629/0931068387(陳先生),以傳統糕餅為主，鳳梨酥、麥芽酥餅、老婆餅、泡餅(或稱凸餅、酥餅)、小餡餅、綠豆凸、蛋黃酥、古早肉餅、雜糧麵茶等皆為特色商品 。,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,5
台北堂餅行 - 摩那卡餅本舖,臺北市萬華區艋舺大道52號,121.504,25.033296,02-2336-2024/0932-306-894,是一間製作日式甜點的九十多年老店，也是台灣唯一依循古法，純手工製造日式最中餅(MONAKA)的傳統老店。,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,5
永盛精品時裝,臺北市萬華區大理街38號,121.500326,25.034483,02-2306-8613,主要以女裝成衣批發與零售，鎖定在中價位禮服，洋裝、上班族、團體制服等，對於客戶來說可以在這以實惠的價格，買到最心儀的產品。,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3
立多精品旅館,臺北市萬華區開封街二段53號,121.505487,25.047008,02-2381-7899,以客為尊，在平價中仍可得到高品質的住宿環境及服務，客人走進旅館感受到家庭溫馨，享有vip級的服務，得到物超所值的感受。,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,5
老明玉香舖,臺北市萬華區貴陽街二段155號,121.500828,25.040265,02-2381-5569,經歷四代傳承，至今百年製香，仍以20幾味中藥材為底料，用料堅持天然無化學香料及色素。遵循的古法製成的藥香，不僅使人放鬆與沉澱心靈，還能提神醒腦安定心神。,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
老萬昌內衣服飾,臺北市萬華區大理街34號,121.500577,25.034503,02-2304-7851,將近四十年的店史，累積不少死忠顧客和好口碑，店內近9成是台灣製，而且種類齊全豐富，更有具信用的多款老牌子，男女大小孩內衣褲。,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
老濟安 Healing Herbar,臺北市萬華區西昌街84號1樓,121.500702,25.04118,02-2314-1878/0905-880-126,艋舺囝仔出生龍山寺旁青草巷，從小走遍田野河邊山間，採草尋芳。,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4
兩喜號-西園店,臺北市萬華區西園路一段194號,121.499217,25.036135,02-2336-1129/0955-572-028,脆韌有勁、搭配獨家醬料的好味道 以魷魚羹崛起的「兩喜號魷魚羹」老字號，已有84年的歷史，現已成為聞名全省的艋舺小吃。,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,9
冠婷批發服飾,臺北市萬華區康定路239、241號1樓,121.501566,25.037831,02-2308-0703/0933-891-877,交通便利，店內設計多為國內有名設計師，多種選擇與不同風格。,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,4
柳隅茶舍,臺北市西園路一段145號B1-10,121.499523,25.036142,02-2308-9743,除了專營台灣茶葉，也以茶入菜，讓客人喝好茶，享用美味料理，不只提供高級茶具，更讓客人吃的健康、吃的安心。,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,8
洪勝美服裝行,臺北市萬華區西園路一段181號之1,121.499463,25.0344,02-2302-3632,店內服飾的設計款式符合臺灣人體型的女性上班族產品，如襯衫、裙裝、褲裝、改良式唐裝等，方便OL們一次採買完搭配成套上班服。,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
雅美服裝行,臺北市萬華區大理街55號,121.500445,25.034628,02-2302-6425/'0931-137-668,本店有多達數仟件種款式任君挑選，接受批發與零售。,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
福大同茶莊,臺北市萬華區貴陽街二段196號1樓,121.500221,25.040085,02-2375-6527,邀請來訪的旅人都能喝上一杯溫潤的熱茶稍坐歇憩，欣賞中華茶文化之美。,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
福勝睡衣行,臺北市萬華區西園路一段282巷10號,121.498966,25.033607,"02-2308-1863
新增電話：0925-585999",傳統花色外，也是在台少數專賣睡衣、浴衣的店家，第二代老闆接棒後，更是擴展業務至溫泉業者 •SPA按摩等；如果這裡有人剛好想買溫泉業者•SPA按摩等品質的浴衣。,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,5
廣盛益,臺北市萬華區大理街49號,121.500583,25.03464,02-2302-6778,本店屬於走少淑女路線，年齡層次廣，單品方面包含T-Shirt、上衣、短褲、牛仔褲、洋裝居多，另有現在年輕人與上班族喜歡的韓系款式眾多。,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4
雙藍童裝babyshop,臺北市萬華區康定路346號,121.501064,25.034953,02-2306-3526,從童裝批發發展至童裝零售再提升至婦幼嬰用品的優生理念作為目標。且為趨應時勢潮流，服務更多的顧客，成立網路訂購服務，希望以更現代化、更便利化，滿足父母對嬰幼用品的需求。,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
iHERE 當地小茶館,臺北市萬華區貴陽街二段112號,121.502815,25.039881,02-2311-5960/0915-188-589(蘇先生),【奶茶界的LV】iHERE tea & cafe 採用進口琺瑯鍋現煮三百年歷史的TWININGS英國皇室御用茶製作鍋煮鮮奶茶。,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4
黑橋牌-漢口門市,臺北市萬華區漢口街二段9號,121.508348,25.045403,02-2381-6878/02-22983155#203張副課,"黑橋牌食品於1957年成立，因率先將舊時台灣市面上乾鹹的廣式臘腸，改良為現今甜潤多汁的台灣風味，獨創的香腸滋味在台灣炮而紅，成立至今已超過六十年，每逢年節皆可看見店舖大排長龍的搶購盛況，不僅開創台灣香腸的美食傳奇，更奠定現今台灣香腸第一品牌的口碑。
店內除了販售十多種款式的香腸，更提供多種口味的豬肉乾、牛肉乾、手炒肉酥等美味肉品，全部都是來台必買的美食。近年推出的脆片肉乾、條子肉乾、肉酥餅乾等廣受年輕顧客喜愛，也成為黑橋牌暢銷人氣商品。
黑橋牌門市多次接獲海內外媒體採訪，香港美食家蔡瀾也曾率團到店選購，黑豬肉香腸、黑豬肉乾、香腸肉包是招牌推薦品，店內並提供鳳梨酥、綠豆糕等各式台灣特產，是來台必訪的特產名店。",1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4
黑橋牌-萬華門市,臺北市萬華區康定路332號,121.501181,25.035557,02-2302-9264/02-22983155#203張副課,"黑橋牌食品於1957年成立，因率先將舊時台灣市面上乾鹹的廣式臘腸，改良為現今甜潤多汁的台灣風味，獨創的香腸滋味在台灣炮而紅，成立至今已超過六十年，每逢年節皆可看見店舖大排長龍的搶購盛況，不僅開創台灣香腸的美食傳奇，更奠定現今台灣香腸第一品牌的口碑。
店內除了販售十多種款式的香腸，更提供多種口味的豬肉乾、牛肉乾、手炒肉酥等美味肉品，全部都是來台必買的美食。近年推出的脆片肉乾、條子肉乾、肉酥餅乾等廣受年輕顧客喜愛，也成為黑橋牌暢銷人氣商品。
黑橋牌門市多次接獲海內外媒體採訪，香港美食家蔡瀾也曾率團到店選購，黑豬肉香腸、黑豬肉乾、香腸肉包是招牌推薦品，店內並提供鳳梨酥、綠豆糕等各式台灣特產，是來台必訪的特產名店。",1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4
家香味食堂,臺北市萬華區長泰街7號,121.501245,25.023026,02-2309-9285,三代傳承的家鄉味食堂位於台北市萬華區。將近半世紀以來，從在地信仰中心—廣照宮旁的小吃攤，發展為融合日式料亭設計的全新店面，堅持選用新鮮食材製作滷肉飯、滷白菜、炸豆腐等招牌，以款待家人的心來服務。家鄉味喜獲2017及2018臺灣滷肉飯節殊榮，顧客口碑更是我們的最高榮譽。家鄉味—回家永遠飯飄香。,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,5
喜舍居酒屋,臺北市萬華區東園街68-1號,121.496444,25.025811,02-2332-1868/0903-100-610(謝小姐),"一間溫暖的日式居酒屋
有各式各樣的酒種 串燒 海鮮等等
不管開心或悲傷只要來到喜舍吃到我們溫暖的料理 都能感受到快樂",1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,6
布田花生糖,臺北市萬華區東園街38號,121.495946,25.026869,02-2305-5263,"時光回到1960年代。每天一大早，「布田」第一代陳雲呈先騎著孔明車去附近柑仔店鋪貨，快中午回到家，再把花生糖用沙拉油桶一桶一桶綁起來疊在拖板車上，拖到萬華火車站寄到外縣市去。 很多人不知曉，大約五十年前，艋舺可是花生糖生產重鎮，全盛時期有一、二十家製糖商，供應全台各地的柑仔店，滿足大人小孩的甜食慾望。

當年老艋舺的店家，習慣清早用木屑粉升爐熬糖，爐灶在中午過後便要添加木屑粉，而為掌控火候大小，得靠人力踩踏平整。「布田」第二代陳錦村陳爸憶起少年時的爐灶時光： 「添粉時灶中餘溫仍高，每次腳一踏上去，就忍不住像在跳山地舞，部過即便很燙還是要忍耐，不能偷懶，把燃料踩結實，就能保持熱度，糖煮透了自然更香。」這便是所謂的「踏實」吧！",1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,7
CURA PIZZA,臺北市萬華區東園街68-9號,121.496444,25.025811,02-2339-5877,"CURA PIZZA的 「CURA」 是義大利文關懷照顧之意
張師傅深信這是當年其祖父在創業時的初心這也同時符合 張師傅信仰中的信念，店舖因此命名 .
在富有人情味的老街區吃著最古老傳統的南義窯烤Pizza，別有一番情調與滋味.若有經過萬華 , 不妨停下腳步試試 .這從南義接軌南萬華的溫馨小店喲！",1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,10
DOUBLE束胸,臺北市萬華區開封街二段12號,121.508692,25.046057,02-2361-5170/02-2999-0907#24邱小姐,店址位於熱鬧西門商圈，緊臨福星國小旁，提供消費者舒適自在的購物空間。店內除全系列DOUBLE 束胸產品，潮流T恤、彩虹精品，引進各式流行配件未來將增加各式屬於MIT製作優質產品，希望能提供更多元的商品給消費者。歡迎大家來DOUBLE HOUSE 參觀選購喔!,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4
世運食品,臺北市萬華區成都路78號1樓,121.504991,25.042891,"02-2331-4578店面/02-2311-5507#627邱小姐
","世運食品成立於1950年由創辦人吳定標先生所創立，因創辦人帶領台灣柔道選手參與世界奧林匹克運動會，因創辦人嚮往奧林匹克公正、忍耐、真誠運動職人之精神，希望把這精神帶入世運品牌，所以取名「世運」。運動家精神的Logo Design，也有著""努力不懈，追求卓越""之意涵，理念上也承襲著中華傳統文化。""天行健，君子以自強不息""""地勢坤，君子以德載物""",0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,4
初見輕旅,臺北市萬華區忠孝西路二段38號,121.507881,25.048328,"02-2388-6813
","我們快樂，世界在囍門同樂。
退休旅人經營的旅途落腳處，交通位置優越，距離北門捷運站僅屋分鐘步行距離，機場捷運站僅10分鐘步行，作為旅途的起點與終點最為合適。 櫃台每一位服務人員都曾是旅人，有些甚至有20年的導遊經驗，對於台灣該怎麼玩別錯過什麼，我們將盡全力為您解答。
房型有上下雙人床以及上下單人床，走廊與公共空間皆是老闆親自手繪萬華區景色，留一張照片不佔多少記憶體，但一定豐富回憶。",0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,4
囍閱文旅,臺北市萬華區長沙街二段11號10樓,121.506936,25.040707,02-2388-6235/0921-209-646(林先生),"老旅店新生，保留歷史感的全新旅店。囍閱文旅位於台北市萬華區，地理位置優越，距離剝皮寮老街不到 1 公里，距離總統府步行 10 分鐘，距離台北中山堂不到 1 公里。旅館設有 24 小時接待櫃台、觀光旅遊櫃台及全館免費 WiFi。館內禁止吸菸，距離西門紅樓 600 公尺。

客房均配有空調、平面有線電視、冰箱、熱水壺、淋浴、吹風機和書桌。客房設有附浴缸和免費盥洗用品的私人衛浴，亦享有市景。",1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,8
本願豆花店,臺北市萬華區貴陽街二段1號,121.507032,25.039365,0988-576-776,"不會煮就谷一下，谷不出來就問老師傅。
簡單的豆花、冰冰的紅茶，應該夠路人撐過夏天。
熱熱的仙草、暖暖的甜湯，也許夠街坊暖活冬天。
春天、秋天...很難備料...想到什麼煮什麼。
產品
月均溫30度C以上:冰豆花、冰紅茶、仙草冰
月均溫20度C以下:冷熱豆花、紅豆圓仔湯、燒仙草
月均溫21~29度C之間: 這季節店主只能看著辦。",1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,6
丹居青旅,臺北市萬華區漢中街154號,121.506698,25.041311,0977-066-154旅店/0933-220-479許小姐,"位在西門町的丹居青旅，1樓有販賣咖啡，步行2分鐘可抵達西門紅樓、3分鐘到達熱鬧的西門町商圈，是外來旅客的最佳選擇。
西門站1號出口，步行2分鐘即可抵達。
2 minutes walk from Exit No.1 of MRT Ximen Station.",1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4
小王煮瓜,臺北市萬華區華西街17之4號,121.498565,25.039172,"02-23707118
02-23830099/'0970-533-130",於1975年創立的小王煮瓜(原:小王清湯瓜仔肉)，位在華西街夜市，是艋舺在地人從小吃到大的家常美食，2019年更獲米其林必比登推薦。來到這裡絕對不能錯過招牌「清湯瓜仔肉湯」，以豬後腿肉打魚漿，現捏現煮，並特選老牌花瓜熬煮大骨湯，甘甜湯頭煮出醬瓜的古味新吃法。還有以獨門醬汁、每日熬煮六至八小時的「黑金滷肉飯」。庶民的酒家菜，也是艋舺小王的手路菜，歡迎品嚐！。,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,7
瑞格華有限公司,臺北市萬華區西寧南路101號,121.506752,25.045234,02-2312-0816,瑞格華-大海刀品自1997年以來，秉持著專業與誠信，以最合理的價格提供各式新穎優質的商品，並持續地網羅全世界不同類型的專業廠牌和高品質商品以供適合實用及合法收藏刀具。,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,9
食焱廠創意鍋物,臺北市萬華區昆明街146號,121.504638,25.042494,02-2375-6009/02-2331-0229總公司,"八海國際長年鑽研餐飲，決定以「火鍋」讓客人自己調整食用風味。
用創意找出食材的新定律，在已知裡尋找未知，在平凡中創造感動，
透過實驗家精神來展現對食材的重視，鍋物的高溫來傳遞對食材的狂熱。期待能將每天都須吃飯這樣的必然，昇華成為心靈的滿足；在店內的空間設計上，也藏有小巧思，無論是一人隻身前往或與親朋好友聚餐，都能享有小確幸",1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,8
町‧如固咖啡,臺北市萬華區昆明街113號,121.504709,25.042019,"02-2312-1123/02-2331-0229總公司
","是由兩位堅持本業的職人，烘豆師王詩如（LuLuWang)以及
咖啡師侯珍微(WeiWeiHou)兩人合作創立。
時間與空間的軸線上，我們總是在探詢故事裡初衷，
如固咖啡的故事是從最初的種子而開始，
最後放進有溫度的杯子內，誘出飲者味覺裡的各種回憶，
成就一杯專屬的美。",1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,7
町‧記憶旅店,臺北市萬華區昆明街119號1-7樓,121.504687,25.0419,02-2370-9830/02-2331-0229總公司,"用記憶，留下回憶。
信，是最有溫度的文字。郵戳，是傳送思念的起點。
跨越語言，我們用信件包裹為藍圖，在踏進旅店的同時就將這樣的溫度傳遞給每位旅客，想表達的不僅是人與人的話語，更是想將寄送與收到的當下，那種最真誠的溫度、最令人溫暖的思念親手交給旅客們。",1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,10
陳爸手工皂,台北市中山區長安東路二段47-3號2樓,121.531979,25.048575,0935-168-078/02 2375 3980,"秉持著天然,手做,少量生產的基本要求, 同時做出一些使用起來舒適又能讓土地不受到污染的產品.",1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,5
